TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
358200,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2001,FORD,TAURUS WAG,SILVER,,01022019,1426,"(41.7636753384751, -72.690402022806)"
358204,,,860-296-8588,CT,2AFGX7,2010,BUICK,ENCLAVE,BROWN,,01022019,1441,"(41.7772471970249, -72.6993922922902)"
358203,,,860-296-8588,CT,AK25380,2005,SATURN,VUE,BLACK,,01022019,1433,"(41.7801177463986, -72.6976519029441)"
358201,,,860-296-8588,AG,19877,2003,JEEP,LIBERTY,BLACK,,01022019,1428,
358205,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AH77533,2007,ACURA,RL,GRY,,01022019,1627,"(41.7639601096052, -72.6970599805229)"
358212,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2002,NISSAN,MAXIMA,GRAY,,01022019,2043,"(41.7412717913596, -72.6978181874315)"
358219,,,860-216-5474,CT,AD30649,2016,SUBARU,LEGACY,GRAY,,01032019,0022,"(41.7670897972513, -72.6795927112564)"
358218,,,860-216-5474,CT,AD45211,2005,HONDA,ACCORD,WHITE,,01022019,2345,"(41.7568337569714, -72.69223684628)"
358220,,,860-216-5474,CT,AB74890,2008,ACURA,RI,GRAY,,01032019,0038,"(41.7548895526472, -72.6760148553736)"
358222,,,860-246-7616,CT,AR37186,2017,HONDA,CIVIC,BLACK,,01032019,0101,"(41.7683161730412, -72.6947171092347)"
358221,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AM14817,2012,KIA,SOUL,BLACK,,01032019,0055,"(41.7945162083484, -72.6638385567813)"
358223,,,860-246-7616,CT,6ARHP0,2002,NISSAN,MAXIMA,BLACK,,01032019,0312,"(41.7450522688011, -72.6884963343204)"
358225,,,860-246-7616,MD,2CZ0849,2017,HYUNDAI,ACCENT,BLACK,,01032019,0605,"(41.7536210964551, -72.6634137537486)"
358230,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2010,CRYSLER,300 TOUR,GREY,,01032019,0807,"(41.7520665728045, -72.6809337276106)"
358228,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2000,FORD,FOCUS,GREEN,,01032019,0747,"(41.7410947858664, -72.6874323903297)"
358235,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AG99873,2005,HYUNDI,ELANTRA,TAN,,01032019,0944,"(41.7833064858372, -72.6666878019649)"
358236,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AR01911,2001,HONDA,CIVIC,GREY,,01032019,1042,"(41.806007378403, -72.6955979758834)"
358240,,,860-296-2826,VA,UVE3744,2004,HONDA,ACCORD,GREEN,,01032019,1205,"(41.7601887487962, -72.6757874440134)"
358239,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,9CK369,2014,HUYUNDI,SONATA,BLUE,,01032019,1150,"(41.7590390172906, -72.6791587779915)"
358241,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2000,MITSUBISHI,GALANT,WHITE,,01032019,1319,"(41.7561769800027, -72.6876367719002)"
358242,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,NJ,W40KKCP,2018,CHEVY,MALIBU,BLK,,01032019,1346,"(41.7533216104043, -72.6951338436372)"
358244,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AN08480,2004,TOYOTA,COROLLA,GREY,,01032019,1421,"(41.7533379232454, -72.6890933581259)"
358243,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS05119,2007,HONDA,ODYDDEY,BLUE,,01032019,1402,"(41.7560084932864, -72.7100718160799)"
358245,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MA,7FX595,2003,HONDA,CIVIC,BLUE,,01032019,1429,"(41.767540779608, -72.7027149988087)"
358246,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AG35349,2007,HONDA,ACCORD,RED,,01032019,1524,"(41.7941703165367, -72.6646230735176)"
358247,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,RI,ZC665,2019,FORD,EXPLORER,BLACK,,01032019,1533,"(41.7588154593074, -72.7040937246419)"
358248,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AK23743,2001,MAZDA,PROTEGE,GRAY,,01032019,1610,"(41.7579137809724, -72.6895244240969)"
358249,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AB68778,2002,TOYOTA,CAMRY,WHITE,,01032019,1613,"(41.7715004121097, -72.6752816953381)"
358210,,,860-296-1518,CT,1ATHW0,2006,FORD,FOCUSZX4,WHITE,,01022019,1717,"(41.7772471970249, -72.6993922922902)"
358208,,,860-296-1518,CT,AA39502,2005,LEXUS,RX330,BLACK,,01022019,1706,"(41.7565184815554, -72.7111173273917)"
358209,,,860-296-1518,CT,C004878,2004,FORD,F150,SILVER,,01022019,1711,"(41.7772471970249, -72.6993922922902)"
358207,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AH54999,2004,FORD,EXPLORER,GRY,,01022019,1704,"(41.7714171547391, -72.6985389683273)"
358206,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AG04275,2016,JEEP,GRAND CHER,WHITE,,01022019,1702,"(41.7714171547391, -72.6985389683273)"
358214,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,NJ,N59KVW,2003,BUICK,CXL,BLUE,,01022019,2151,"(41.7709152419733, -72.6972774547335)"
358213,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,9ATPJ1,2004,CHEVY,CLASSIC MA,TAN,,01022019,2141,"(41.785038296753, -72.6610057252867)"
358215,,,860-216-5474,CT,352YGY,1998,TOYOTA,CAMRY,BLACK,,01022019,2153,"(41.7709152419733, -72.6972774547335)"
358234,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,MA,5FA982,2001,HONDA,CIVIC,WHITE,,01032019,0935,"(41.7666644747726, -72.6979284373366)"
358229,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,BOOGIE,2008,TOYOTA,SCION,BROWN,,01032019,0807,"(41.7520665728045, -72.6809337276106)"
358232,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,7CF373,2014,TOYOTA,YARIS,GREY,,01032019,0851,"(41.7622099742167, -72.7069911089513)"
358233,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AC98054,2013,HYUNDI,SONATA,BLUE,,01032019,0916,"(41.7639722826995, -72.7001442469555)"
358252,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AK10188,1998,HONDA,ACCORD,GREEN,,01032019,1738,"(41.7575855167455, -72.7057103965331)"
358250,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,PA,KWV9042,2019,DODGE,CHARGER,BLACK,,01032019,1625,"(41.7778896840482, -72.6855875450252)"
358251,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1994,MERCURY,COUGAR,WHITE,,01032019,1707,"(41.7577134185152, -72.6796029144815)"
358253,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AJ68609,2003,SATURN,L200,BLUE,,01032019,1748,"(41.7578275796984, -72.6834652308837)"
358254,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2000,CADILLAC,DEVILLE,WHITE,,01032019,1827,"(41.7550342272669, -72.6822009682036)"
358216,,,860-216-5474,CT,AG99171,2007,NISSAN,MURANO,GRAY,,01022019,2310,"(41.7709152419733, -72.6972774547335)"
358257,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,9AKJD4,2003,NISSAN,ALTIMA,TAN,,01032019,2025,"(41.7610087368578, -72.6703860919155)"
358255,,,860-293-2442,CT,AJ38559,2014,TOYOTA,COROLLA,BLACK,,01032019,2002,"(41.7670897972513, -72.6795927112564)"
358256,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,2AWUV2,1996,NISSAN,MAXIMA,GRAY,,01032019,1847,"(41.7869125353828, -72.6807765559032)"
358258,,,860-246-7616,CT,AP81723,2005,HONDA,PILOT EX,GRAY,,01032019,2056,"(41.7544631467738, -72.6931857827913)"
358259,,,860-246-7616,CT,AN56456,2003,TOYOTA,CAMRY,SILVER,,01032019,2210,"(41.7736941626992, -72.694596279609)"
358260,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,VOLVO,V70,BLACK,,01032019,2359,"(41.785038296753, -72.6610057252867)"
358266,,,860-947-3062,,,2004,NISSAN,MAXIMA,BLK,,01042019,0431,"(41.7535818948634, -72.6856662846572)"
358277,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AE83278,2005,SUBARU,IMPREZA,SILVER,,01042019,0743,"(41.7664021544218, -72.7046915813262)"
358276,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,NY,EGX1926,2007,MERCEDES,350,GRAY,,01042019,0736,"(41.7672391670443, -72.7048404239162)"
358279,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AR37098,2000,NISS,MAXIMA,GRN,,01042019,0847,"(41.7839822475445, -72.6950303323528)"
358278,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AC95278,2013,HONDA,CIVIC,GRY,,01042019,0817,"(41.7619478660412, -72.686665141883)"
358280,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AE04434,2007,MITSU,FM61F,WHI,,01042019,0946,"(41.7724793087826, -72.6928372421875)"
358283,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,MA,6GM432,2006,VOLK,JETTA,BLU,,01042019,1035,"(41.7659233575551, -72.7096229543909)"
358284,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,679ZFB,2011,KIA,OPTIMA,GRY,,01042019,1047,"(41.7357588427623, -72.6971401425027)"
358281,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,1999,VOLVO,V70,SILVER,,01042019,1007,"(41.7657906982202, -72.6989751154865)"
358282,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,497SFD,2003,TOYOTA,PRIUS,GRAY,,01042019,1019,"(41.7624421960744, -72.6890276662878)"
358286,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2006,HONDA,ACCORD,GRY,,01042019,1141,"(41.752414026429, -72.6829882482633)"
358285,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AS40564,2019,MITSU,MIRAGE,GRY,,01042019,1120,"(41.7611763683629, -72.6851606854588)"
358288,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AM54776,2008,CHEV,IMPALA,SIL,,01042019,1403,"(41.7576427953624, -72.6792986460013)"
358293,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1998,CHEVY,PRIZM,TAN,,01042019,1745,"(41.7543793145093, -72.6750747789445)"
358294,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AN10355,2018,FORD,F150,BLK,,01042019,1807,"(41.7685420323718, -72.670044119327)"
358295,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AP95878,2019,TOYOTA,AVALON,WHITE,,01042019,1839,"(41.762065748726, -72.6929333661367)"
358299,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,NH,4328041,2000,ACURA,RL,RED,,01042019,1907,"(41.7611851631153, -72.7033726407543)"
358296,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,00JXNH,1992,TOYOTA,COROLLA,BLUE,,01042019,1840,"(41.762065748726, -72.6929333661367)"
358265,,,860-947-3062,WA,8565N,2001,HONDA,ACCORD,SIL,,01042019,0204,"(41.7538762985394, -72.7033723736459)"
358262,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MD,9DJ6552,2015,ACURA,TLX,BLACK,,01042019,0142,"(41.7397832931114, -72.6766793726371)"
358263,,,860-947-3062,CT,AL04362,2013,HYUNDAI,ELANTRA,SIL,,01042019,0200,"(41.7735436016706, -72.691751456657)"
358264,,,860-947-3062,AS,33974,2007,NISSAN,SENTRA,BLACK,,01042019,0202,"(41.7702080582161, -72.7002667376841)"
358271,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,VT,HAY332,2017,HYUNDAI,SONATA,BLUE,,01042019,0649,"(41.759015994844, -72.6933398055216)"
358272,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AM71049,2012,CHEVROLET,CRUZE,RED,,01042019,0653,"(41.759015994844, -72.6933398055216)"
358297,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AA22120,2002,BUICK,LESABRE,GRY,,01042019,1859,"(41.803913237402, -72.6908881873285)"
358298,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,FL,BPLQ91,2018,FORD,FUSION,BLK,,01042019,1903,"(41.803913237402, -72.6908881873285)"
358301,,,860-947-3062,CT,377ZLU,2016,VOLKSWAGEN,CC BASE,SILVER,,01042019,2138,"(41.7670897972513, -72.6795927112564)"
358303,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,127NLV,2010,HONDA,INSIGHT,GRAY,,01042019,2204,"(41.7776503951375, -72.6853821882219)"
358300,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2009,ACURA,TL,BLUE,,01042019,2126,"(41.7849743162288, -72.6903405777538)"
358305,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2000,MAZDA,PROTEGE DX,BLACK,,01042019,2247,"(41.7560847763614, -72.6922354705497)"
358304,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AM26372,2001,ACURA,3.2 TL,BROWN,,01042019,2247,"(41.7560847763614, -72.6922354705497)"
358306,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1996,HONDA,ACCORD,GREEN,,01042019,2339,"(41.7416559448926, -72.6764448982119)"
358310,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AR50987,2008,HONDA,ACCORD,BLUE,,01052019,0050,"(41.7692807888355, -72.6905448143775)"
358311,,,860-246-7616,CT,AP63913,2000,NISSAN,MAXIMA,BLACK,,01052019,0049,"(41.7656447527823, -72.6969164895374)"
358307,,,860-236-2602,NY,GNZ7746,2016,HYUNDAI,ELANTRA,GRAY,,01052019,0029,"(41.7670897972513, -72.6795927112564)"
358312,,,860-246-7616,CT,AN13219,2015,HYNDAI,ELANTRA,BLACK,,01052019,0051,"(41.7399030891054, -72.699095103152)"
358309,,,860-236-2602,CT,AN40312,2004,NISSAN,QUEST,BLUE,,01052019,0046,"(41.7541812619456, -72.6831701840886)"
358308,,,860-236-2602,CT,AN55223,2018,NISSAN,MAXIMA,GRAY,,01052019,0040,"(41.7670897972513, -72.6795927112564)"
358315,,,860-246-7616,CT,AN85143,2002,HYUNDAI,SANTA FE,BLUE,,01052019,0133,"(41.7359621646086, -72.7079323465196)"
358314,,,860-246-7616,AB,99441,2017,FORD,FOCUS,BLACK,,01052019,0131,"(41.7670897972513, -72.6795927112564)"
358313,,,860-246-7616,CT,AM07067,2016,NISSAN,VERSA,SILVER,,01052019,0128,"(41.7670897972513, -72.6795927112564)"
358320,,,860-246-7616,CT,AG64598,2011,INFINITI,G37 BASE,BLACK,,01052019,0240,"(41.7526283156763, -72.6776441831774)"
358319,,,860-246-7616,CT,805ZPB,2005,CADILLAC,STS,TAN,,01052019,0236,"(41.7526283156763, -72.6776441831774)"
358318,,,860-246-7616,CT,AB65472,2019,INFINITI,QX50,BLACK,,01052019,0219,"(41.7526283156763, -72.6776441831774)"
358317,,,860-246-7616,MA,5WG126,2003,HONDA,CR-V,BLUE,,01052019,0211,"(41.7541812619456, -72.6831701840886)"
358322,,,860-296-5382,MA,5FR633,2006,VOLVO,XC90,BLUE,,01052019,0457,"(41.7449167309263, -72.683190816624)"
358323,,,860-296-5382,CT,211ZGW,2016,HYUNDAI,SONATA SE,SILVER,,01052019,0510,"(41.7606280662066, -72.7093329665068)"
358326,,,860-296-5382,CT,AL75007,2008,DODGE,CALIBER,GRAY,,01052019,0556,"(41.7578570368098, -72.6842565037605)"
358324,,,860-296-5382,NC,ECJ5899,2012,VOLKSWAGEN,JETTA SE,BLACK,,01052019,0522,"(41.7600331160222, -72.7028864989934)"
358325,,,860-296-5382,CT,AL96692,2000,FORD,TAURUS,GRAY,,01052019,0539,"(41.7750452388659, -72.6799881111444)"
358327,,,860-296-5382,CT,AJ30304,2017,INFINITY,Q50,BLUE,,01052019,0703,"(41.7528139827624, -72.6832158612731)"
358328,,,860-296-5382,GA,PFG8789,2018,FORD,FUSION,SILVER,,01052019,0833,"(41.7336919451425, -72.6695672070059)"
358337,,,860-236-2602,CT,854YMG,2014,CHEVROLET,CRUZ,BLACK,,01052019,1048,"(41.7972796289875, -72.6755123219686)"
358329,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,8AEAV5,2018,TOYOTA,CAMRY,SILVER,,01052019,1019,"(41.7336515354699, -72.7118778182119)"
358321,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AM50588,2014,TOYOTA,PRIUS,BLUE,,01052019,0317,"(41.7700503358904, -72.6736002557418)"
358336,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2002,VOLKSWAGON,JETTA,BLUE,,01052019,1047,"(41.7706931093272, -72.6842600622086)"
358338,,,860-236-2602,,,1998,HONDA,CIVIC,GRAY,,01052019,1117,"(41.7972796289875, -72.6755123219686)"
358334,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AL44651,2017,TOYOTA,COROLLA,WHITE,,01052019,1035,"(41.7679032844636, -72.675219615082)"
358333,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,TW5909,2012,HONDA,CIVIC,BLACK,,01052019,1035,"(41.7679032844636, -72.675219615082)"
358332,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,8AVHB3,2003,MERCURY,SABLE,GRAY,,01052019,1035,"(41.7679032844636, -72.675219615082)"
358335,,,860-296-9663,,,1999,MITSUBISHI,MIRAGE,GOLD,,01052019,0939,"(41.783702893485, -72.6837984388246)"
358330,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AS33624,2012,VOLKSWAGON,JETTA,BROWN,,01052019,1033,"(41.7684712925531, -72.6757945456467)"
358331,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AL39684,2017,SUBARU,CROSSTREK,GRAY,,01052019,1033,"(41.7684712925531, -72.6757945456467)"
358339,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,1999,ACURA,TL,GRY,,01052019,1833,"(41.7786898325166, -72.6977662132737)"
358340,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,PONTIAC,GRAND PRIX,BLK,,01052019,1943,"(41.7451631629037, -72.6871923263623)"
358341,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2008,JEEP,LIBERTY,WHI,,01052019,2018,"(41.7503551346883, -72.6735744783354)"
358343,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1995,TOYOTA,CAMRY,RED,,01052019,2042,"(41.757447399581, -72.685236358331)"
358342,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AD24623,2014,CHEVY,CAPTIVA,BLU,,01052019,2025,"(41.7634117225351, -72.6889990822376)"
358347,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AR33815,2006,JEEP,GR CHEROKE,RED,,01052019,2155,"(41.7704659618807, -72.6721227754497)"
358344,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2004,CHEVY,CH1340,WHI,,01052019,2047,"(41.797879994665, -72.6630644298988)"
358346,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,MA,2TXM60,2013,TOYOTA,COROLLA,GRY,,01052019,2154,"(41.7704659618807, -72.6721227754497)"
358351,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AF90654,2014,HONDA,ACCORD,SILVER,,01062019,0024,"(41.7843135068461, -72.6865491310455)"
358352,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AP57729,2012,TOYOTA,CAMRY,RED,,01062019,0049,"(41.7785827143108, -72.6855085699322)"
358353,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2006,KIA,OPTIMA,WHITE,,01062019,0553,"(41.7713840108179, -72.678660360565)"
358355,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,558UOZ,2006,HONDA,ACCORD,GRAY,,01062019,0923,"(41.7558746886481, -72.7066965160812)"
358356,,,860-296-5382,CT,AM27628,1998,NISSAN,MIXIMA,GRAY,,01062019,1134,"(41.7900856196666, -72.6801877461635)"
358359,,,860-296-5382,CT,563MXN,2001,TOYOTA,AVALON XL,BLACK,,01062019,1152,"(41.7711704188972, -72.6936575384194)"
358358,,,860-296-5382,CT,AM94851,2008,HYUNDAI,SANTA FE,GRAY,,01062019,1148,"(41.7307541070946, -72.669299825846)"
358357,,,860-296-5382,CT,AR64555,2008,BMW,550I,BLACK,,01062019,1144,"(41.7498545930194, -72.6972116216095)"
358360,,,860-296-5382,CT,AS40554,2017,NISSAN,ROGUE,GREEN,,01062019,1242,"(41.7458487936474, -72.682857900576)"
358361,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1997,HOMDA,ACCORD,BLACK,,01062019,1353,"(41.7842233506211, -72.6923003931635)"
358362,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,1ANUX2,2017,HONDA,CR V,HHITE,,01062019,1356,"(41.7842233506211, -72.6923003931635)"
358354,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AC39352,0000,MERCEDES,,WHITE,,01062019,0638,"(41.749831273409, -72.6699878386124)"
358363,,,860-296-8588,CT,AA46860,1999,BUICK,LASABRE,WHITE,,01062019,1744,"(41.7653969353552, -72.7090034496398)"
358364,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,1FHV7,2016,CADILLAC,ATS,RED,,01062019,1758,"(41.7416920327222, -72.6933735602135)"
358365,,,860-947-3062,,,1995,VOLVO,850,GREEN,,01062019,1801,"(41.777199152829, -72.6940452888752)"
358366,,,860-947-3062,CT,AN08417,1995,CHEVY,LOMINA,TAN,,01062019,1953,"(41.7541812619456, -72.6831701840886)"
358367,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2009,DODGE,AVENGER,WHITE,,01062019,2115,"(41.74494747837, -72.6727122650452)"
358368,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1991,ACURA,LEGEND,WHITE,,01062019,2131,"(41.7510247521885, -72.6775076510957)"
358369,,,860-296-1518,CT,AG70800,2002,CHRYSLER,PT CRUISER,BLACK,,01062019,2217,"(41.7937707552857, -72.6642990929705)"
358370,,,860-296-1518,KY,007XKP,2002,CHEVY,TAHOE,BLACK,,01062019,2223,"(41.7961153549396, -72.6636094149386)"
357354,,,,CT,AR01101,2000,HONDA,ODYSSEY,GREEN,,12082018,0000,"(41.7651655044627, -72.7000049720484)"
358371,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1999,ACURA,3.5RL,GOLD,,01072019,0116,"(41.7898860611528, -72.6861727290772)"
358377,,,860-246-7616,CT,AL34800,1999,DODGE,VOYAGER,PURPLE,,01072019,0553,"(41.7545473110517, -72.6663098334724)"
358378,,,860-246-7616,CT,AK00372,2010,INFINITI,G37,WHITE,,01072019,0610,"(41.773793890164, -72.6951995033845)"
358381,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AR76255,2017,TOYOTA,CAMRY,GRAY,,01072019,0726,"(41.762065748726, -72.6929333661367)"
358384,,,860-296-2826,,,2003,NISSAN,MAXIMA,GRAY,,01072019,0731,"(41.7603430748654, -72.7119727670238)"
358382,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,K92171,2001,FORD,F350,GREEN,,01072019,0726,"(41.762065748726, -72.6929333661367)"
358386,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,VT,AA31296,2007,CHRYSLER,TOWN&COUNT,BLACK,,01072019,0845,"(41.7625412396646, -72.7064540926289)"
